schedule_date,season,week,week_label,home_team,score_home,score_away,away_team,team_favorite_id,spread_favorite,home_line,over_under_line,weather_temperature,weather_wind_mph,weather_humidity,stadium,stadium_neutral,point_diff,home_win
2023-12-10,2023,14,Week 14,DAL,33,13,PHI,DAL,-3.5,-3.5,52.5,72.0,0.0,,AT&T Stadium,False,20,1.0
2023-12-10,2023,14,Week 14,KC,17,20,BUF,KC,-2.0,-2.0,49.5,,,,GEHA Field at Arrowhead Stadium,False,-3,0.0
2023-12-10,2023,14,Week 14,LAC,7,24,DEN,LAC,-3.0,-3.0,46.0,72.0,0.0,,SoFi Stadium,False,-17,0.0
2023-12-10,2023,14,Week 14,LV,0,3,MIN,MIN,-3.0,3.0,40.5,72.0,0.0,,Allegiant Stadium,False,-3,0.0
2023-12-10,2023,14,Week 14,NO,28,6,CAR,NO,-5.0,-5.0,39.0,72.0,0.0,,Caesars Superdome,False,22,1.0
2023-12-10,2023,14,Week 14,NYJ,30,6,HOU,HOU,-3.0,3.0,33.5,,,,MetLife Stadium,False,24,1.0
2023-12-10,2023,14,Week 14,SF,28,16,SEA,SF,-14.5,-14.5,44.5,,,,Levi's Stadium,False,12,1.0
2023-12-11,2023,14,Week 14,MIA,27,28,TEN,MIA,-13.5,-13.5,45.0,,,,Hard Rock Stadium,False,-1,0.0
2023-12-11,2023,14,Week 14,NYG,24,22,GB,GB,-5.5,5.5,37.0,,,,MetLife Stadium,False,2,1.0
2023-12-14,2023,15,Week 15,LV,63,21,LAC,LV,-3.0,-3.0,35.5,72.0,0.0,,Allegiant Stadium,False,42,1.0
2023-12-16,2023,15,Week 15,CIN,27,24,MIN,CIN,-3.0,-3.0,41.0,,,,Paycor Stadium,False,3,1.0
2023-12-16,2023,15,Week 15,DET,42,17,DEN,DET,-5.0,-5.0,49.0,72.0,0.0,,Ford Field,False,25,1.0
2023-12-16,2023,15,Week 15,IND,30,13,PIT,IND,-1.0,-1.0,41.5,72.0,0.0,,Lucas Oil Stadium,False,17,1.0
2023-12-17,2023,15,Week 15,ARI,29,45,SF,SF,-11.5,11.5,48.5,72.0,0.0,,State Farm Stadium,False,-16,0.0
2023-12-17,2023,15,Week 15,BUF,31,10,DAL,BUF,-2.5,-2.5,49.0,,,,Highmark Stadium,False,21,1.0
2023-12-17,2023,15,Week 15,CAR,9,7,ATL,ATL,-2.5,2.5,32.0,,,,Bank of America Stadium,False,2,1.0
2023-12-17,2023,15,Week 15,CLE,20,17,CHI,CLE,-3.0,-3.0,37.5,,,,FirstEnergy Stadium,False,3,1.0
2023-12-17,2023,15,Week 15,GB,20,34,TB,GB,-4.0,-4.0,41.5,,,,Lambeau Field,False,-14,0.0
2023-12-17,2023,15,Week 15,JAX,7,23,BAL,JAX,-4.0,-4.0,42.5,,,,TIAA Bank Field,False,-16,0.0
2023-12-17,2023,15,Week 15,LA,28,20,WAS,LA,-6.5,-6.5,48.5,72.0,0.0,,SoFi Stadium,False,8,1.0
2023-12-17,2023,15,Week 15,MIA,30,0,NYJ,MIA,-7.0,-7.0,35.5,,,,Hard Rock Stadium,False,30,1.0
2023-12-17,2023,15,Week 15,NE,17,27,KC,KC,-9.5,9.5,39.5,,,,Gillette Stadium,False,-10,0.0
2023-12-17,2023,15,Week 15,NO,24,6,NYG,NO,-6.0,-6.0,39.5,72.0,0.0,,Caesars Superdome,False,18,1.0
2023-12-17,2023,15,Week 15,TEN,16,19,HOU,TEN,-3.0,-3.0,38.0,,,,Nissan Stadium,False,-3,0.0
2023-12-18,2023,15,Week 15,SEA,20,17,PHI,PHI,-4.0,4.0,46.5,,,,Lumen Field,False,3,1.0
2023-12-21,2023,16,Week 16,LA,30,22,NO,LA,-4.0,-4.0,45.0,72.0,0.0,,SoFi Stadium,False,8,1.0
2023-12-23,2023,16,Week 16,LAC,22,24,BUF,BUF,-12.5,12.5,44.5,72.0,0.0,,SoFi Stadium,False,-2,0.0
2023-12-23,2023,16,Week 16,PIT,34,11,CIN,CIN,-3.0,3.0,39.0,,,,Acrisure Stadium,False,23,1.0
2023-12-24,2023,16,Week 16,ATL,29,10,IND,ATL,-2.5,-2.5,44.5,72.0,0.0,,Mercedes-Benz Stadium,False,19,1.0
2023-12-24,2023,16,Week 16,CAR,30,33,GB,GB,-3.5,3.5,38.5,,,,Bank of America Stadium,False,-3,0.0
2023-12-24,2023,16,Week 16,CHI,27,16,ARI,CHI,-4.5,-4.5,42.0,,,,Soldier Field,False,11,1.0
2023-12-24,2023,16,Week 16,DEN,23,26,NE,DEN,-7.0,-7.0,37.5,,,,Empower Field at Mile High,False,-3,0.0
2023-12-24,2023,16,Week 16,HOU,22,36,CLE,CLE,-3.0,3.0,40.0,72.0,0.0,,NRG Stadium,False,-14,0.0
2023-12-24,2023,16,Week 16,MIA,22,20,DAL,MIA,-1.5,-1.5,48.5,,,,Hard Rock Stadium,False,2,1.0
2023-12-24,2023,16,Week 16,MIN,24,30,DET,DET,-2.5,2.5,47.5,72.0,0.0,,U.S. Bank Stadium,False,-6,0.0
2023-12-24,2023,16,Week 16,NYJ,30,28,WAS,NYJ,-3.0,-3.0,37.0,,,,MetLife Stadium,False,2,1.0
2023-12-24,2023,16,Week 16,TB,30,12,JAX,JAX,-2.0,2.0,43.0,,,,Raymond James Stadium,False,18,1.0
2023-12-24,2023,16,Week 16,TEN,17,20,SEA,SEA,-3.0,3.0,42.0,,,,Nissan Stadium,False,-3,0.0
2023-12-25,2023,16,Week 16,KC,14,20,LV,KC,-11.0,-11.0,40.5,,,,GEHA Field at Arrowhead Stadium,False,-6,0.0
2023-12-25,2023,16,Week 16,PHI,33,25,NYG,PHI,-14.0,-14.0,41.5,,,,Lincoln Financial Field,False,8,1.0
2023-12-25,2023,16,Week 16,SF,19,33,BAL,SF,-6.5,-6.5,47.5,,,,Levi's Stadium,False,-14,0.0
2023-12-28,2023,17,Week 17,CLE,37,20,NYJ,CLE,-7.0,-7.0,33.5,,,,FirstEnergy Stadium,False,17,1.0
2023-12-30,2023,17,Week 17,DAL,20,19,DET,DAL,-4.0,-4.0,53.0,72.0,0.0,,AT&T Stadium,False,1,1.0
2023-12-31,2023,17,Week 17,BAL,56,19,MIA,BAL,-3.0,-3.0,46.5,,,,M&T Bank Stadium,False,37,1.0
2023-12-31,2023,17,Week 17,BUF,27,21,NE,BUF,-14.5,-14.5,40.0,,,,Highmark Stadium,False,6,1.0
2023-12-31,2023,17,Week 17,CHI,37,17,ATL,CHI,-2.5,-2.5,39.0,,,,Soldier Field,False,20,1.0
2023-12-31,2023,17,Week 17,DEN,16,9,LAC,DEN,-3.5,-3.5,39.0,,,,Empower Field at Mile High,False,7,1.0
2023-12-31,2023,17,Week 17,HOU,26,3,TEN,HOU,-5.0,-5.0,44.0,72.0,0.0,,NRG Stadium,False,23,1.0
2023-12-31,2023,17,Week 17,IND,23,20,LV,IND,-3.5,-3.5,42.0,72.0,0.0,,Lucas Oil Stadium,False,3,1.0
2023-12-31,2023,17,Week 17,JAX,26,0,CAR,JAX,-3.5,-3.5,37.5,,,,TIAA Bank Field,False,26,1.0
2023-12-31,2023,17,Week 17,KC,25,17,CIN,KC,-7.0,-7.0,46.5,,,,GEHA Field at Arrowhead Stadium,False,8,1.0
2023-12-31,2023,17,Week 17,MIN,10,33,GB,MIN,-1.0,-1.0,42.5,72.0,0.0,,U.S. Bank Stadium,False,-23,0.0
2023-12-31,2023,17,Week 17,NYG,25,26,LA,LA,-6.0,6.0,43.5,,,,MetLife Stadium,False,-1,0.0
2023-12-31,2023,17,Week 17,PHI,31,35,ARI,PHI,-12.5,-12.5,48.0,,,,Lincoln Financial Field,False,-4,0.0
2023-12-31,2023,17,Week 17,SEA,23,30,PIT,SEA,-4.0,-4.0,40.5,,,,Lumen Field,False,-7,0.0
2023-12-31,2023,17,Week 17,TB,13,23,NO,TB,-2.5,-2.5,42.5,,,,Raymond James Stadium,False,-10,0.0
2023-12-31,2023,17,Week 17,WAS,10,27,SF,SF,-14.0,14.0,48.5,,,,FedEx Field,False,-17,0.0
2024-01-06,2023,18,Week 18,BAL,10,17,PIT,PIT,-3.0,3.0,34.0,,,,M&T Bank Stadium,False,-7,0.0
2024-01-07,2023,18,Week 18,ARI,20,21,SEA,SEA,-3.0,3.0,48.0,72.0,0.0,,State Farm Stadium,False,-1,0.0
2024-01-07,2023,18,Week 18,CAR,0,9,TB,TB,-4.5,4.5,36.5,,,,Bank of America Stadium,False,-9,0.0
2024-01-07,2023,18,Week 18,CIN,31,14,CLE,CIN,-7.0,-7.0,37.0,,,,Paycor Stadium,False,17,1.0
2024-01-07,2023,18,Week 18,DET,30,20,MIN,DET,-4.0,-4.0,47.5,72.0,0.0,,Ford Field,False,10,1.0
2024-01-07,2023,18,Week 18,GB,17,9,CHI,GB,-2.5,-2.5,46.0,,,,Lambeau Field,False,8,1.0
2024-01-07,2023,18,Week 18,IND,19,23,HOU,HOU,-1.0,1.0,47.5,72.0,0.0,,Lucas Oil Stadium,False,-4,0.0
2024-01-07,2023,18,Week 18,LAC,12,13,KC,LAC,-3.5,-3.5,35.0,72.0,0.0,,SoFi Stadium,False,-1,0.0
2024-01-07,2023,18,Week 18,LV,27,14,DEN,LV,-3.5,-3.5,37.5,72.0,0.0,,Allegiant Stadium,False,13,1.0
2024-01-07,2023,18,Week 18,MIA,14,21,BUF,BUF,-2.5,2.5,48.0,,,,Hard Rock Stadium,False,-7,0.0
2024-01-07,2023,18,Week 18,NE,3,17,NYJ,NE,-2.0,-2.0,28.5,,,,Gillette Stadium,False,-14,0.0
2024-01-07,2023,18,Week 18,NO,48,17,ATL,NO,-3.0,-3.0,41.5,72.0,0.0,,Caesars Superdome,False,31,1.0
2024-01-07,2023,18,Week 18,NYG,27,10,PHI,PHI,-5.0,5.0,43.5,,,,MetLife Stadium,False,17,1.0
2024-01-07,2023,18,Week 18,SF,20,21,LA,SF,-5.5,-5.5,40.0,,,,Levi's Stadium,False,-1,0.0
2024-01-07,2023,18,Week 18,TEN,28,20,JAX,JAX,-3.5,3.5,41.5,,,,Nissan Stadium,False,8,1.0
2024-01-07,2023,18,Week 18,WAS,10,38,DAL,DAL,-13.0,13.0,47.5,,,,FedEx Field,False,-28,0.0
2024-01-13,2023,19,Wild Card,HOU,45,14,CLE,CLE,-2.5,2.5,45.0,72.0,0.0,,NRG Stadium,False,31,1.0
2024-01-13,2023,19,Wild Card,KC,26,7,MIA,KC,-4.5,-4.5,43.5,-4.0,19.0,64.0,GEHA Field at Arrowhead Stadium,False,19,1.0
2024-01-14,2023,19,Wild Card,DAL,32,48,GB,DAL,-7.0,-7.0,52.5,72.0,0.0,,AT&T Stadium,False,-16,0.0
2024-01-14,2023,19,Wild Card,DET,24,23,LA,DET,-3.0,-3.0,53.0,72.0,0.0,,Ford Field,False,1,1.0
2024-01-15,2023,19,Wild Card,BUF,31,17,PIT,BUF,-9.0,-9.0,33.0,17.0,10.0,57.0,Highmark Stadium,False,14,1.0
2024-01-15,2023,19,Wild Card,TB,32,9,PHI,PHI,-3.0,3.0,43.0,65.0,2.0,90.0,Raymond James Stadium,False,23,1.0
2024-01-20,2023,20,Divisional,BAL,34,10,HOU,BAL,-10.0,-10.0,44.0,27.0,16.0,40.0,M&T Bank Stadium,False,24,1.0
2024-01-20,2023,20,Divisional,SF,24,21,GB,SF,-10.0,-10.0,50.5,59.0,8.0,77.0,Levi's Stadium,False,3,1.0
2024-01-21,2023,20,Divisional,BUF,24,27,KC,BUF,-2.5,-2.5,46.0,25.0,11.0,67.0,Highmark Stadium,False,-3,0.0
2024-01-21,2023,20,Divisional,DET,31,23,TB,DET,-6.0,-6.0,49.5,72.0,0.0,,Ford Field,False,8,1.0
2024-01-28,2023,21,Conference,BAL,10,17,KC,BAL,-4.5,-4.5,44.0,47.0,7.0,83.0,M&T Bank Stadium,False,-7,0.0
2024-01-28,2023,21,Conference,SF,34,31,DET,SF,-7.5,-7.5,53.5,69.0,5.0,55.0,Levi's Stadium,False,3,1.0
2024-02-11,2023,22,Super Bowl,KC,25,22,SF,SF,-2.0,2.0,47.0,72.0,0.0,,Allegiant Stadium,True,3,1.0
